구분번호,발생년월,주야,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령대,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령대,피해운전자 상해정도
2022009717,2022년 1월,야간,충청남도 천안시 서북구,경상사고,0,0,2,0,차대차 - 충돌,안전운전불이행,적설,흐림,단일로 - 기타,승용,남,31-40세,상해없음,승용,남,31-40세,경상
2022009938,2022년 1월,주간,충청남도 천안시 서북구,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,여,31-40세,상해없음,보행자,남,51-60세,중상
2022010002,2022년 1월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,31-40세,기타불명,승용,남,31-40세,상해없음
2022010003,2022년 1월,주간,충청남도 천안시 동남구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51-60세,기타불명,승용,여,31-40세,경상
2022010058,2022년 1월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 기타,기타,건조,맑음,교차로 - 교차로안,승용,남,31-40세,상해없음,이륜,남,31-40세,경상
2022010059,2022년 1월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승합,남,51-60세,상해없음,보행자,남,12세 이하,경상
2022010178,2022년 1월,야간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,화물,남,41-50세,경상
2022010180,2022년 1월,야간,충청남도 천안시 동남구,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,21-30세,상해없음,보행자,남,51-60세,중상
2022010229,2022년 1월,야간,충청남도 천안시 동남구,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,31-40세,상해없음,승용,남,51-60세,경상
2022010332,2022년 1월,야간,충청남도 천안시 서북구,중상사고,0,2,0,0,차대차 - 충돌,중앙선침범,건조,맑음,단일로 - 지하차도(도로)내,승용,여,51-60세,중상,승용,남,51-60세,중상
2022010353,2022년 1월,야간,충청남도 천안시 동남구,경상사고,0,0,2,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,승용,남,41-50세,상해없음
2022010409,2022년 1월,주간,충청남도 천안시 동남구,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,61-64세,상해없음,승용,남,65세 이상,경상
2022010465,2022년 1월,주간,충청남도 천안시 동남구,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,51-60세,상해없음,화물,남,61-64세,경상
2022010532,2022년 1월,주간,충청남도 천안시 서북구,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,승용,여,41-50세,상해없음,보행자,남,61-64세,부상신고
2022010616,2022년 1월,주간,충청남도 천안시 서북구,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,31-40세,상해없음,건설기계,남,31-40세,경상
2022010617,2022년 1월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,41-50세,상해없음,원동기,남,31-40세,경상
2022010653,2022년 1월,주간,충청남도 천안시 서북구,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,개인형이동수단(PM),남,21-30세,상해없음,이륜,남,13-20세,부상신고
2022010807,2022년 1월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,31-40세,상해없음,승용,남,31-40세,경상
2022011009,2022년 1월,야간,충청남도 천안시 동남구,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,승용,여,21-30세,경상
2022011087,2022년 1월,야간,충청남도 천안시 서북구,중상사고,0,1,0,0,차대차 - 기타,기타,건조,맑음,교차로 - 교차로안,승용,남,31-40세,상해없음,개인형이동수단(PM),남,21-30세,중상
2022011192,2022년 1월,주간,충청남도 천안시 서북구,경상사고,0,0,2,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,51-60세,상해없음,승용,남,41-50세,경상
2022011322,2022년 1월,주간,충청남도 천안시 동남구,경상사고,0,0,1,0,차대사람 - 보도통행중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,41-50세,상해없음,보행자,여,51-60세,경상
2022011350,2022년 1월,주간,충청남도 천안시 서북구,경상사고,0,0,2,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로부근,승용,여,31-40세,상해없음,승용,여,41-50세,경상
2022011404,2022년 1월,야간,충청남도 천안시 서북구,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,보행자,여,41-50세,부상신고
2022011405,2022년 1월,야간,충청남도 천안시 서북구,중상사고,0,1,0,0,차대차 - 충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,61-64세,상해없음,이륜,남,31-40세,중상
2022011407,2022년 1월,야간,충청남도 천안시 동남구,경상사고,0,0,1,0,차대차 - 충돌,중앙선침범,건조,맑음,단일로 - 기타,화물,남,41-50세,상해없음,승합,남,61-64세,경상
2022011477,2022년 1월,야간,충청남도 천안시 동남구,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,이륜,남,31-40세,중상
2022011585,2022년 1월,야간,충청남도 천안시 서북구,중상사고,0,1,0,0,차대차 - 충돌,기타,건조,맑음,교차로 - 교차로안,승용,남,61-64세,상해없음,자전거,남,65세 이상,중상
2022011595,2022년 1월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대사람 - 보도통행중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,51-60세,상해없음,보행자,남,61-64세,경상
2022011710,2022년 1월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 기타,중앙선침범,건조,맑음,기타 - 기타,승용,남,51-60세,상해없음,승용,남,21-30세,경상
2022011855,2022년 1월,야간,충청남도 천안시 서북구,중상사고,0,2,0,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,화물,남,41-50세,상해없음,승용,남,21-30세,중상
2022011857,2022년 1월,야간,충청남도 천안시 동남구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,51-60세,상해없음,이륜,남,51-60세,경상
2022011888,2022년 1월,야간,충청남도 천안시 동남구,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,젖음/습기,맑음,단일로 - 기타,이륜,남,41-50세,상해없음,보행자,여,65세 이상,중상
2022011997,2022년 1월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,51-60세,경상,화물,남,61-64세,상해없음
2022012016,2022년 1월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 기타,중앙선침범,건조,맑음,단일로 - 기타,화물,남,51-60세,상해없음,승용,여,51-60세,경상
2022012019,2022년 1월,주간,충청남도 천안시 동남구,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,승용,남,51-60세,상해없음,승용,여,31-40세,경상
2022012048,2022년 1월,주간,충청남도 천안시 서북구,경상사고,0,0,2,0,차대차 - 충돌,기타,건조,맑음,교차로 - 교차로안,승용,남,31-40세,상해없음,승용,남,21-30세,경상
2022012360,2022년 1월,야간,충청남도 천안시 서북구,경상사고,0,0,2,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,65세 이상,상해없음,승용,남,21-30세,경상
2022012506,2022년 1월,야간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 추돌,교차로운행방법위반,건조,맑음,교차로 - 교차로부근,승용,남,21-30세,상해없음,승용,여,41-50세,경상
2022012535,2022년 1월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 충돌,교차로운행방법위반,젖음/습기,비,교차로 - 교차로안,화물,남,41-50세,상해없음,원동기,남,65세 이상,경상
2022012635,2022년 1월,주간,충청남도 천안시 동남구,경상사고,0,0,1,0,차대차 - 기타,기타,젖음/습기,맑음,교차로 - 교차로안,화물,남,65세 이상,상해없음,이륜,남,51-60세,경상
2022012667,2022년 1월,주간,충청남도 천안시 동남구,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,65세 이상,상해없음,보행자,남,65세 이상,중상
2022012694,2022년 1월,주간,충청남도 천안시 서북구,경상사고,0,0,2,0,차대차 - 충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,31-40세,상해없음,승용,남,21-30세,경상
2022012887,2022년 1월,야간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 충돌,신호위반,건조,맑음,단일로 - 기타,승용,여,31-40세,상해없음,승용,남,31-40세,경상
2022012996,2022년 1월,야간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로부근,승용,여,41-50세,상해없음,보행자,남,41-50세,경상
2022013036,2022년 1월,야간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,41-50세,상해없음,승용,남,21-30세,경상
2022013066,2022년 1월,야간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,51-60세,상해없음,승용,남,31-40세,경상
2022013122,2022년 1월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,51-60세,상해없음,승용,남,41-50세,경상
2022013354,2022년 1월,주간,충청남도 천안시 동남구,경상사고,0,0,1,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,61-64세,상해없음,승용,여,31-40세,경상
2022013536,2022년 1월,야간,충청남도 천안시 서북구,중상사고,0,1,1,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,21-30세,상해없음,승용,남,21-30세,경상
2022013565,2022년 1월,야간,충청남도 천안시 서북구,사망사고,1,0,0,0,차대사람 - 기타,안전운전불이행,건조,기타,기타 - 기타,승용,남,31-40세,상해없음,보행자,남,51-60세,사망
2022013568,2022년 1월,야간,충청남도 천안시 동남구,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,61-64세,상해없음,승용,남,31-40세,경상
2022013762,2022년 1월,주간,충청남도 천안시 동남구,중상사고,0,1,0,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,자전거,남,65세 이상,중상,승합,남,31-40세,상해없음
2022013816,2022년 1월,주간,충청남도 천안시 동남구,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,승합,남,51-60세,상해없음
2022013842,2022년 1월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,51-60세,상해없음,승용,남,65세 이상,경상
2022013844,2022년 1월,주간,충청남도 천안시 동남구,중상사고,0,1,1,0,차대사람 - 보도통행중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,21-30세,상해없음,보행자,남,65세 이상,경상
2022013922,2022년 1월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,41-50세,상해없음,승용,남,51-60세,경상
2022013953,2022년 1월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,65세 이상,상해없음,승용,남,51-60세,경상
2022013992,2022년 1월,야간,충청남도 천안시 서북구,중상사고,0,1,0,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,51-60세,상해없음,이륜,남,51-60세,중상
2022014134,2022년 1월,야간,충청남도 천안시 서북구,중상사고,0,1,1,1,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,51-60세,경상,승용,남,31-40세,중상
2022014178,2022년 1월,주간,충청남도 천안시 동남구,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,41-50세,상해없음,보행자,남,51-60세,경상
2022014332,2022년 1월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로부근,건설기계,남,41-50세,상해없음,승용,여,31-40세,경상
2022014409,2022년 1월,주간,충청남도 천안시 서북구,부상신고사고,0,0,0,1,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로부근,승용,남,31-40세,상해없음,화물,남,21-30세,부상신고
2022014491,2022년 1월,주간,충청남도 천안시 동남구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,51-60세,상해없음,승용,남,41-50세,상해없음
2022014671,2022년 1월,야간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,41-50세,상해없음,보행자,여,21-30세,경상
2022014672,2022년 1월,야간,충청남도 천안시 동남구,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,51-60세,상해없음,승합,남,51-60세,경상
2022014710,2022년 1월,야간,충청남도 천안시 서북구,경상사고,0,0,4,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,21-30세,상해없음,승용,남,51-60세,경상
2022014745,2022년 1월,야간,충청남도 천안시 서북구,중상사고,0,1,0,0,차대차 - 충돌,기타,건조,맑음,교차로 - 교차로안,승용,남,31-40세,상해없음,승용,여,21-30세,중상
