index,연번,구분,학교명,학급수,학생수(명),우편번호,주소,연락처,lat,lon
909,910,초등학교,창기초등학교,6,36,32162,충남 태안군 안면읍 황도로 72,041-673-5336,36.5796904195123,126.338045376156
910,911,초등학교,고남초등학교,6,32,32172,충남 태안군 고남읍 안면대로 4189,041-673-5671,,
911,912,초등학교,남면초등학교,7,27,32154,충남 태안군 남면 남면로 125,041-672-2062,36.6735909440098,126.299614564987
912,913,초등학교,삼성초등학교,6,38,32158,충남 태안군 남면 마검포길 93-1,041-675-4203,36.6221712585882,126.311643771669
913,914,초등학교,근흥초등학교,5,17,32129,충남 태안군 근흥면 근흥로 716-8,041-673-0007,36.7145370066081,126.227879598188
914,915,초등학교,안흥초등학교,5,19,32131,충남 태안군 근흥면 죽림길 45,041-674-9322,36.69572129829943,126.17433357057502
915,916,초등학교,안흥초등학교신진도분교장,2,4,32131,충남 태안군 근흥면 신진도길 44-23,041-674-9327,36.6828730096505,126.139163225971
916,917,초등학교,소원초등학교,6,37,32120,충남 태안군 소원면 은골길 42,041-672-6005,36.763817461857,126.193822774206
918,919,초등학교,모항초등학교,6,27,32123,충남 태안군 소원면 모항파도로 116,041-672-9046,36.7731169491949,126.139817476898
919,920,초등학교,시목초등학교,6,47,32118,충남 태안군 소원면 서해로 1147-26,041-674-6809,36.7689167847028,126.245340420838
920,921,초등학교,원북초등학교,7,56,32109,충남 태안군 원북면 원이로 849-3,041-672-5006,36.8262618085588,126.259030673863
921,922,초등학교,대기초등학교,7,53,32112,충남 태안군 원북면 대기길 12-21,041-672-5073,36.80029165760189,126.25688755459659
922,923,초등학교,이원초등학교,6,29,32103,충남 태안군 이원면 원이로 1536-31,041-672-8789,36.8691144971777,126.281455303422
923,924,초등학교,이원초등학교관동분교장,3,8,32101,충남 태안군 이원면 원이로 1956,041-672-8067,36.9010632805332,126.299578626984
924,925,중학교,천안중학교,22,638,31127,충남 천안시 동남구 충절로 90,041-562-0241,36.8110971441249,127.157020930042
925,926,중학교,천안북중학교,23,606,31123,충남 천안시 동남구 중앙로 188,041-561-4657,36.8152424225911,127.154133401164
926,927,중학교,천안여자중학교,25,640,31186,충남 천안시 동남구 원거리11길 31,041-551-2945,36.8022404820084,127.157433138848
927,928,중학교,천안동중학교,21,641,31070,충남 천안시 동남구 충절로 363-11,041-413-3953,36.788801154004,127.166789739781
928,929,중학교,천안성정중학교,32,927,31108,충남 천안시 서북구 성정중2길 40,041-552-0755,36.8299055371165,127.136191657214
929,930,중학교,천안봉서중학교,20,439,31155,충남 천안시 서북구 미라1길 48,041-571-8352,36.8066100679551,127.129735985598
930,931,중학교,천안부성중학교,22,531,31080,충남 천안시 서북구 공대길 45-9,041-523-7092,36.847421149174,127.149753489679
931,932,중학교,천안쌍용중학교,38,1117,31166,충남 천안시 서북구 쌍용12길 13,041-576-7362,36.8037866834191,127.120506652381
932,933,중학교,천안두정중학교,31,918,31101,충남 천안시 서북구 두정중1길 26,041-561-6801,36.836299809886,127.139288118556
933,934,중학교,천안오성중학교,29,887,31089,충남 천안시 서북구 두정고1길 25,041-522-7205,36.8360123173737,127.12893811513
934,935,중학교,천안성성중학교,28,879,31100,충남 천안시 서북구 부성1길 83,041-622-3704,36.8377248550563,127.135039607491
935,936,중학교,천안백석중학교,31,901,31158,충남 천안시 서북구 백석1길 56,041-522-9616,36.8191295446484,127.121732197604
936,937,중학교,환서중학교,28,823,31098,충남 천안시 서북구 한들3로 50,041-412-7020,36.8288049406977,127.124159785733
937,938,중학교,천안신방중학교,38,1080,31176,충남 천안시 동남구 신촌4로 46,041-592-1012,36.7903147324686,127.126029183066
938,939,중학교,천안불당중학교,36,1109,31164,충남 천안시 서북구 불당11로 35,041-558-9522,36.8047984759791,127.110458791263
939,940,중학교,천안월봉중학교,35,1047,31169,충남 천안시 서북구 광장로 245,041-523-9851,36.8014279384806,127.110866309514
940,941,중학교,천안용곡중학교,38,1122,31184,충남 천안시 동남구 새말1길 51-14,041-592-0714,36.789780237613,127.133584086745
941,942,중학교,천안새샘중학교,31,936,31205,충남 천안시 동남구 통정6로 49,041-592-3092,36.7762694865309,127.13783074229
942,943,중학교,천안가온중학교,33,920,31198,충남 천안시 동남구 청수6로 83,041-523-4965,36.7877854468357,127.15559757162
943,944,중학교,천안불무중학교,33,961,31156,충남 천안시 서북구 불당23로 30,041-418-9670,36.81796212403738,127.10422038129634
944,945,중학교,성환중학교,13,294,31017,충남 천안시 서북구 성환읍 성환2로 79,041-581-0381,36.9145788448546,127.13099143868
945,946,중학교,병천중학교,7,104,31256,충남 천안시 동남구 병천면 충절로 1872,041-561-9676,36.7637749525908,127.312083365904
946,947,중학교,입장중학교,7,119,31027,충남 천안시 서북구 입장면 연곡길 36,041-585-5021,36.920923620034,127.218477715585
947,948,중학교,목천중학교,11,199,31231,충남 천안시 동남구 목천읍 삼방로 145,041-559-1671,36.7823282841735,127.232871107847
948,949,중학교,천남중학교,3,57,31245,충남 천안시 동남구 성남면 신사대화로 403,041-553-0842,36.7311885285565,127.260480589552
949,950,중학교,천안계광중학교,18,481,31150,충남 천안시 동남구 봉명로53,041-572-9013,36.8094132681005,127.13394093577
950,951,중학교,복자여자중학교,16,492,31122,충남 천안시 동남구 복자1길 1,041-551-6003,36.8157466884588,127.151606003432
951,952,중학교,천성중학교,16,426,31068,충남 천안시 동남구 벌말1길 7,041-555-7451,36.8127600554869,127.174229386719
952,953,중학교,천안서여자중학교,18,419,31151,충남 천안시 동남구 천안여상로 44,041-574-9333,36.803710836072085,127.13411926039464
953,954,중학교,광풍중학교,10,202,31217,충남 천안시 동남구 풍세면 광풍로 1021-11,041-566-7007,36.7156328635838,127.116088650748
954,955,중학교,천안동성중학교,13,304,31019,충남 천안시 서북구 성환읍 성환1로 138,041-582-6183,36.9054142736882,127.129741504997
955,956,중학교,공주중학교,16,324,32536,충남 공주시 왕릉로 111(금성동),041-858-1492,,
956,957,중학교,봉황중학교,14,335,32529,충남 공주시 금벽로 301(신관동),041-854-2772,,
957,958,중학교,공주여자중학교,20,507,32541,충남 공주시 용당길 54(교동),041-851-1001,,
958,959,중학교,유구중학교,7,114,32056,충남 공주시 유구읍 중앙1길 49-10,041-841-2901,36.5494041367013,126.948980364288
959,960,중학교,탄천중학교,4,22,32609,충남 공주시 탄천면 통산로 168,041-853-5170,36.33114126726525,127.03032903790601
960,961,중학교,정안중학교,3,45,32512,충남 공주시 정안면 정안중앙길 89-6,041-961-6025,36.6033982366344,127.116336026303
961,962,중학교,우성중학교,6,77,32532,충남 공주시 우성면 구레말길86,041-855-7021,36.4632628657552,127.054314569654
962,963,중학교,반포중학교,4,53,32621,충남 공주시 반포면 원당1길 28,041-857-3152,36.4041671981249,127.24305067763
963,964,중학교,사곡중학교,3,33,32523,충남 공주시 사곡면 마곡사로 293-106,041-841-5208,36.5261396667378,127.030968844221
964,965,중학교,이인중학교,3,22,32607,충남 공주시 이인면 금광로 12-5,041-857-3102,36.3595978995892,127.064385890156
965,966,중학교,공주영명중학교,6,133,32563,충남 공주시 영명학당2길 33,041-858-0325,36.4508762077157,127.126923528051
966,967,중학교,공주북중학교,9,214,32546,충남 공주시 제민천1길 113(반죽동),041-854-3962,,
967,968,중학교,경천중학교,3,40,32619,충남 공주시 계룡면 어사길2(경천리 423),041-852-4043,,
968,969,중학교,공주대학교사범대학부설중학교,7,175,32550,충남 공주시 봉황로 75,041-851-4100,36.4526206697499,127.120144116193
969,970,중학교,대천중학교,22,515,33475, 충남 보령시 보령남로 23,041-934-2602,36.3432600851514,126.601682272465
970,971,중학교,대천여자중학교,19,472,33439, 충남 보령시 옥갓티1길 31,041-934-6173,36.3547742873562,126.593357017606
971,972,중학교,한내여자중학교,17,453,33430, 충남 보령시 옥마로 200,041-936-6992,36.348947730411,126.623750899332
972,973,중학교,대천서중학교,4,57,33489, 충남 보령시 대천항로 212,041-931-3482,36.319208526225,126.513746522286
973,974,중학교,웅천중학교,4,51,33522,충남 보령시 웅천읍 방축길 87,041-931-8782,36.234140831981,126.604843905178
974,975,중학교,보령중학교,4,52,33414,충남 보령시 보령읍성길 87-37,041-932-7008,36.4166834649503,126.58986797372
975,976,중학교,천북중학교,3,23,33402,충남 보령시 천북면 천광로 107,041-641-9013,36.4834434627425,126.53353215101
976,977,중학교,청라중학교,7,115,33425,충남 보령시 청라면 대청로 804,041-932-5642,36.3892846749239,126.66251827242
977,978,중학교,남포중학교,4,30,33497,충남 보령시 남포면 야동2길 24,041-933-0219,36.2950866086905,126.590990763811
978,979,중학교,주산중학교,2,9,33517,충남 보령시 주산면 만세운동길 58,041-928-8220,36.1984158740467,126.636173900533
979,980,중학교,미산중학교,4,34,33512,충남 보령시 미산면 판미로 1462-7,041-933-4022,36.28860384684155,126.67708611368056
980,981,중학교,대명중학교,15,342,33430,충남 보령시 한내로 155,041-932-3031,36.34061118867173,126.61899010888204
981,982,중학교,온양중학교,32,852,31571,충남 아산시 온중로 48,041-536-4455,36.7746552204683,126.998431788251
982,983,중학교,온양용화중학교,35,948,31574,충남 아산시 어의정로 101,041-548-6500,36.7748316542113,127.00681949643
983,984,중학교,온양여자중학교,33,943,31577,충남 아산시 온여고길 21번길 22,041-544-3162,36.7773073187013,127.013787296486
984,985,중학교,온양신정중학교,31,697,31502,충남 아산시 온천대로 1333번길 31,041-547-3072,36.7886182934455,126.98781054339
985,986,중학교,송남중학교,10,187,31557,충남 아산시 송악면 송악로 714번길 37,041-541-8022,36.7216620501037,127.004258126296
986,987,중학교,아산배방중학교,34,911,31496,충남 아산시 배방읍 배방로 216,041-536-7100,36.76946413180901,127.07134321857036
987,988,중학교,설화중학교,32,887,31469,충남 아산시 배방읍 연화로 56,041-534-7484,36.7857430019637,127.096579896533
988,989,중학교,모산중학교,41,1182,31479,충남 아산시 배방읍 배방로 90,041-620-2102,36.76807827720821,127.05607894003738
989,990,중학교,탕정중학교,49,1447,31457,충남 아산시 탕정면로 53-40,041-541-4763,36.8024931976878,127.064122724018
990,991,중학교,한들물빛중학교,28,801,31465,충남 아산시 탕정면 한들물빛3로 35,041-423-3300,36.785322988897086,127.08859606832715
991,992,중학교,음봉중학교,30,606,31417,충남 아산시 음봉면 음봉로 505,041-541-4924,36.8433440447967,127.067444034083
992,993,중학교,아산테크노중학교,23,498,31406,충남 아산시 둔포면 아산밸리북로 32,041-427-5002,36.9266028421107,127.051467410017
993,994,중학교,영인중학교,4,54,31442,충남 아산시 영인면 아산온천로3번길 17,041-542-5005,36.8547583608528,126.960687678288
994,995,중학교,인주중학교,5,83,31434,충남 아산시 인주면 영인산로 85,041-570-5900,,
995,996,중학교,선도중학교,3,24,31546,충남 아산시 선장면 서부남로 21,041-542-0854,36.7883752882543,126.863931175091
996,997,중학교,도고중학교,3,33,31552,충남 아산시 도고면 도고산로 573,041-544-7601,36.7430823562938,126.901314817776
997,998,중학교,신창중학교,17,349,31535,충남 아산시 신창면 서부남로667번길 70,041-542-1139,,
998,999,중학교,아산중학교,27,810,31511,충남 아산시 번영로115번길 21,041-545-3173,36.7890225279085,127.004611403222
999,1000,중학교,온양한올중학교,24,733,31519,충남 아산시 청운로 158 ,041-544-8166,36.7880886086634,127.010392336516
1000,1001,중학교,둔포중학교,10,209,31405,충남 아산시 둔포면 둔포중앙로161번길 26-13,041-531-2252,36.9251715982203,127.043192489656
1001,1002,중학교,서산중학교,33,848,31999,충남 서산시 덕지천로 90,041-664-5573,36.7689475525041,126.458803260118
1002,1003,중학교,서산여자중학교,30,827,32003,충남 서산시 정주골 6길 11,041-669-1977,36.7687275416852,126.467559124609
1003,1004,중학교,서산석림중학교,23,599,32002,충남 서산시 동서2로 8,041-667-8126,36.7735251647068,126.46839516222
1004,1005,중학교,서산부춘중학교,19,470,31972,충남 서산시 부춘2로 42(읍내동),041-667-0127,,
1005,1006,중학교,서령중학교,18,510,31965,충남 서산시 서령로 117(동문동),041-664-5101,,
1006,1007,중학교,해미중학교,9,176,31960,충남 서산시 해미면 남문2로 93,041-688-5812,36.7154285714625,126.543930673837
1007,1008,중학교,부석중학교,3,53,32019,충남 서산시 부석면 무학로 1034 ,041-669-0292,36.70967630768782,126.39306829924604
1008,1009,중학교,서산명지중학교,3,42,31907,충남 서산시 대산읍 명지1로 15 ,041-668-7442,36.9675262376121,126.410330946221
1009,1010,중학교,성연중학교,21,508,31930,충남 서산시 성연면 성연로 210-4,041-662-8050,36.8366375907489,126.46183334412
1010,1011,중학교,고북중학교,3,58,32027,충남 서산시 고북면 고북1로 320-1,041-664-8742,36.6700129598531,126.533916448189
1011,1012,중학교,음암중학교,7,147,31936,충남 서산시 음암면 칠거리로 147,041-669-6042,36.7903172999462,126.518113079939
1012,1013,중학교,인지중학교,9,164,32015,충남 서산시 인지면 무학로 1654-9,041-669-1141,36.750018717659,126.42682100295
1013,1014,중학교,대철중학교,7,96,31945,충남 서산시 운산면 해운로 1111,041-669-2861,36.8044278275638,126.5786612221
1014,1015,중학교,대산중학교,10,175,31909,충남 서산시 대산읍 충의로 1856,041-669-1791,36.9325701688928,126.440569538716
1015,1016,중학교,팔봉중학교,7,155,31925,충남 서산시 팔봉면 팔봉2로 133,041-662-6006,36.7820232400797,126.361192073844
1016,1017,중학교,서일중학교,9,251,31919,충남 서산시 지곡면 화천3길 56 ,041-669-1083,36.8597942842432,126.432089069071
1017,1018,중학교,논산중학교,16,338,32954,논산시 시민로397번길 28(부창동),041-735-2834,,
1018,1019,중학교,논산여자중학교,23,509,32978,논산시 중앙로347번길 21,041-735-2751,36.195181121307044,127.0916489700329
1019,1020,중학교,강경중학교,6,88,32940,논산시 강경읍 계백로 28,041-745-1603,36.1484468323674,127.00833829596
1020,1021,중학교,강경여자중학교,7,117,32938,논산시 강경읍 계백로 200,041-745-1942,36.1600817264787,127.020915500101
1021,1022,중학교,연무중학교,7,139,33007,논산시 연무읍 연무로 160번길 26-2,041-742-0541,36.1312831993012,127.094500831372
1022,1023,중학교,노성중학교,5,72,32903,논산시 노성면 노성로 602-5,041-736-0348,36.2774495474706,127.133836661369
1023,1024,중학교,연산중학교,7,101,32913,논산시 연산면 청동로 113-14,041-733-6756,36.2131324631577,127.207507712571
1024,1025,중학교,광석중학교,5,44,32924,논산시 광석면 광석로 56-3,041-732-9282,36.2386657147376,127.081907870609
1025,1026,중학교,가야곡중학교,4,13,33019,논산시 가야곡면 덕은로 160,041-741-1601,36.1439914242399,127.168880869882
1026,1027,중학교,논산대건중학교,11,298,32906,논산시 논산대로 119,041-735-1966,36.1843438038225,127.078133798486
1027,1028,중학교,기민중학교,10,255,32994,논산시 관촉로 113-19(지산동),041-733-2852~3,,
1028,1029,중학교,쌘뽈여자중학교,12,308,32954,논산시 시민로 411,041-735-2508,36.2005170891134,127.085644175918
1029,1030,중학교,연무여자중학교,6,131,33009,논산시 연무읍 동안로 887번길 5,041-741-5675,36.1346673935699,127.10411713411
1030,1031,중학교,건양대학교병설건양중학교,5,88,33022,논산시 양촌면 황산벌로 486-21,041-741-2102,36.1415310158341,127.234269350558
1031,1032,중학교,용남중학교,23,636,32801,계룡시 신도안면 신도안2길 66,042-551-1502,36.3003239983498,127.244148703771
1032,1033,중학교,엄사중학교,22,532,32815,계룡시 엄사면 번영11길3,042-841-9675,36.287797244376,127.229723329104
1033,1034,중학교,계룡중학교,28,666,32828,계룡시 서금암 5길 17,042-840-5092,36.267612853973,127.255277850839
1034,1035,중학교,당진중학교,38,1041,31784,충남 당진시 운학길 41,041-430-2002,36.8929311149971,126.621811514082
1035,1036,중학교,당진중학교대호지분교장,3,10,31798,충남 당진시 대호지면 4.4만세로 75-22,041-352-2556,36.8995192042675,126.509250465793
1036,1037,중학교,원당중학교,38,1034,31771,충남 당진시 밤절로 72-34,041-358-2363,36.9002852004478,126.640772561555
1037,1038,중학교,수청중학교,15,322,31817,충남 당진시 수청3로 42,041-430-8791,,
1038,1039,중학교,합덕중학교,4,62,31809,충남 당진시 합덕읍 면천로 1601,041-362-2791,36.8144503824276,126.763122529173
1039,1040,중학교,합덕여자중학교,4,55,31809,충남 당진시 합덕읍 면천로 1583,041-362-8764,36.8139291569685,126.76023267639
1040,1041,중학교,면천중학교,4,35,31804,충남 당진시 면천면 면천서문1길 35,041-356-3086,36.8191686075149,126.66304336254
1041,1042,중학교,순성중학교,3,53,31757,충남 당진시 순성면 틀모시로 146,041-353-5367,36.8527596938997,126.705720101068
1042,1043,중학교,송산중학교,11,210,31714,충남 당진시 송산면 도문로 48,041-353-7227,36.9354124618124,126.686284291554
1043,1044,중학교,고대중학교,4,55,31792,충남 당진시 고대면 고대로 215,041-353-8640,36.93680794352,126.591623731871
1044,1045,중학교,호서중학교,19,555,31771,충남 당진시 밤절로 2-31,041-352-2521,36.9002401152917,126.63809012389
1045,1046,중학교,서야중학교,6,117,31814,충남 당진시 합덕읍 덕평로 335-1,041-363-0713,36.7921784628967,126.78790722414
1046,1047,중학교,석문중학교,6,97,31706,충남 당진시 석문면 대호로 1533-6,041-353-0792,37.0119476296963,126.533095212751
1047,1048,중학교,신평중학교,24,647,31746,충남 당진시 신평면 솔안말길 61-40,041-360-5107,36.883322706468945,126.7604780400966
1048,1049,중학교,송악중학교,34,912,31732,충남 당진시 송악읍 송악로 165,041-351-2310,36.9169273791973,126.70378591653
1049,1050,중학교,금산중학교,12,272,32734,충남 금산군 금산읍 탑선길 5,041-753-7152,36.1068959850769,127.49567871125
1050,1051,중학교,금산동중학교,13,291,32742,충남 금산군 금산읍 용머리길 25,041-753-7103,36.1061850332235,127.480836999535
1051,1052,중학교,금산여자중학교,12,276,32737,충남 금산군 금산읍 인삼로11,041-753-6144,36.1056252000836,127.482899238036
1052,1053,중학교,제원중학교,4,47,32723,충남 금산군 제원면 금강로 61,041-753-7321,36.1121667272309,127.540577844548
1053,1054,중학교,부리중학교,4,34,32757,충남 금산군 부리면 말골길 57,041-753-7530~1,36.065820026185,127.555423205665
1054,1055,중학교,진산중학교,4,39,32704,충남 금산군 진산면 대둔산로 413,041-753-7367,36.1454651010247,127.3707904376
1055,1056,중학교,복수중학교,3,21,32701,충남 금산군 복수면 복수로 333,041-753-7063,36.1811138823337,127.387615083525
1056,1057,중학교,추부중학교,8,112,32714,충남 금산군 추부면 마전2길 21,041-753-7003,36.192240934563,127.468523661982
1057,1058,중학교,부여중학교,13,312,33155,충남 부여군 부여읍 석탑로 14,041-832-3884,36.2777964395937,126.914173541635
1058,1059,중학교,부여여자중학교,11,251,33133,충남 부여군 부여읍 월함로 34,041-836-0441,36.2871685373337,126.924430913452
1059,1060,중학교,홍산중학교,3,49,33200,충남 부여군 홍산면 홍산로 112-25,041-836-1086,36.2147183867528,126.766931720714
1060,1061,중학교,임천중학교,3,32,33220,충남 부여군 임천면 성흥로 210,041-833-2086,36.1814649864341,126.899618356772
1061,1062,중학교,은산중학교,4,45,33113,충남 부여군 은산면 충의로 729 ,041-832-1066,36.3142296820734,126.85453317749
1062,1063,중학교,석성중학교,4,57,33176,충남 부여군 석성면 증산로 7,041-836-6086,36.249612642208,126.998291029938
1063,1064,중학교,세도중학교,3,25,33229,충남 부여군 세도면 부흥로 564-4,041-833-0085,36.1667572152455,126.943543369851
1064,1065,중학교,양화중학교,3,10,33215,충남 부여군 양화면 충절로 267-6,041-834-6082,36.1320401228254,126.861015898428
1065,1066,중학교,백제중학교,12,263,33121,충남 부여군 규암면 흥수로 759,041-836-3201,36.2722755825868,126.865161627858
1066,1067,중학교,외산중학교,3,32,33103,충남 부여군 외산면 외산로 55-14,041-836-5285,36.2999573038896,126.700765291035
1067,1068,중학교,용강중학교,4,38,33191,충남 부여군 구룡면 성충로 1429,041-832-2085,36.2513654896625,126.807990364014
1068,1069,중학교,장항중학교,10,246,33673,충남 서천군 장항읍 장서로 16번길 79,041-956-0756,36.0080802948206,126.703118913449
1069,1070,중학교,서천중학교,10,191,33646,충남 서천군 서천읍 충절로 97,041-953-0104,36.0754712703773,126.69351838209
1070,1071,중학교,서천여자중학교,7,137,33638,충남 서천군 서천읍 군청로 84,041-950-7070,36.0814878781404,126.693548324797
1071,1072,중학교,한산중학교,4,18,33624,충남 서천군 한산면 한마로 130번길 31,041-951-0085,,
1072,1073,중학교,비인중학교,4,13,33608,충남 서천군 비인면 비인로 142,041-952-8082,36.1395772583185,126.606256362479
1073,1074,중학교,서면중학교,4,46,33602,충남 서천군 서면 서인로 777번길 3,041-951-7537,36.1534728803415,126.549722488638
1074,1075,중학교,서림여자중학교,3,68,33636,충남 서천군 서천읍 화금서길 45,041-953-0176,36.084213699678735,126.700896621096
1075,1076,중학교,동강중학교,5,91,33628,충남 서천군 기산면 충절로 624,041-953-4395,36.0718588273501,126.749188262488
1076,1077,중학교,판교중학교,4,45,33615,충남 서천군 판교면 종판로887번길,041-951-5514,36.1565217421652,126.687566809682
1077,1078,중학교,청양중학교,14,277,33339,충남 청양군 청양읍 칠갑산로179,041-944-1194,36.4522070898341,126.79568567145
1078,1079,중학교,정산중학교,7,147,33354,충남 청양군 정산면 역말길 42,041-942-0189,36.41258547739401,126.95608066431758
1079,1080,중학교,화성중학교,3,15,33301,충남 청양군 화성면 무한로 226-15,041-943-4571,36.43678280485272,126.72208795078875
1080,1081,중학교,청신여자중학교,3,43,33303,충남 청양군 청양읍 학사길 5-101,041-943-2760,36.44196833333909,126.80010699041962
1081,1082,중학교,동영중학교,3,11,33309,충남 청양군 남양면 금천길 70-36,041-942-1715,36.4009091895325,126.766292244613
1082,1083,중학교,홍성중학교,14,288,32232,충남 홍성군 홍성읍 충절로 994,041-632-2624,36.5972611889839,126.673161537744
1083,1084,중학교,홍성여자중학교,23,541,32216,충남 홍성군 홍성읍 도청대로 29-21,041-632-2629,36.6077916939336,126.660835515419
1084,1085,중학교,광천중학교,7,134,32292,충남 홍성군 광천읍 광천로 396-34,041-641-0553,36.5094830484288,126.629025822893
1085,1086,중학교,내포중학교,30,855,32264,충남 홍성군 홍북읍 홍학로 41,041-640-1421,36.6507357067956,126.672269160238
1086,1087,중학교,갈산중학교,4,38,32202,충남 홍성군 갈산면 상촌로 9번길 39,041-634-5304,36.605497937704,126.548530861828
1087,1088,중학교,홍동중학교,7,104,32283,충남 홍성군 홍동면 광금남로 735,041-631-8072,36.5630121382055,126.692720774023
1088,1089,중학교,홍성서부중학교,4,33,32204,충남 홍성군 서부면 서부로 411,041-632-8771,36.5712331717555,126.509320198624
1089,1090,중학교,금마중학교,4,52,32280,충남 홍성군 금마면 철마산길 182,041-633-7529,36.6205470539075,126.72315024584
1090,1091,중학교,홍주중학교,13,277,32238,충남 홍성군 홍성읍 문화로 78,041-632-4425,36.5930424721223,126.663595518101
1091,1092,중학교,서해삼육중학교,3,88,32292,충남 홍성군 광천읍 홍남로 705번길 23,041-641-0938,36.5066644786432,126.626788869769
1092,1093,중학교,예산중학교,19,450,32441, 예산군 예산읍 예중길 40,331-2892,36.6782765403881,126.833050890578
1093,1094,중학교,예산여자중학교,15,356,32423,예산군 예산읍 벚꽃로 197-17,334-2491,36.6987959282335,126.83483729255
1094,1095,중학교,대술중학교,3,23,32444,예산군 대술면 대술로 135-7,333-5006,36.6566630440442,126.891667961948
1095,1096,중학교,삽교중학교,5,75,32414,예산군 삽교읍 삽교로 173,337-2873,36.6868877663379,126.748883935961
1096,1097,중학교,덕산중학교,30,773,32416,예산군 삽교읍 예학로 128,337-9668,36.66596058234275,126.68167666131394
1097,1098,중학교,고덕중학교,5,80,32403,예산군 고덕면 예덕로 546,338-3913,36.7457996576102,126.699177749926
1098,1099,중학교,신암중학교,4,31,32419,예산군 신암면 신암남로 413,332-9107,36.739847693303,126.813019335758
1099,1100,중학교,신양중학교,4,58,32453,예산군 신양면 청신로 402,333-7032,36.6038970673405,126.871015596352
1100,1101,중학교,광시중학교,3,18,32457,예산군 광시면 광시소길 24,332-1556,36.5488587088387,126.77224064246
1101,1102,중학교,대흥중학교,6,138,32450,예산군 대흥면 예당로 845,332-0013,36.6047117643823,126.792020547189
1102,1103,중학교,임성중학교,3,43,32425,예산군 오가면 윤봉길로 1983-32,335-6922,36.6898111670456,126.785856867507
1103,1104,중학교,태안중학교,17,378,32141,충남 태안군 태안읍 중앙로 115,041-674-5323,36.7534413348418,126.301102138015
1104,1105,중학교,태안여자중학교,14,334,32140,충남 태안군 태안읍 다락미4길 27,041-673-2376,36.7519042711927,126.306374645734
1105,1106,중학교,안면중학교,7,122,32166,충남 태안군 안면읍 조운막터길 43,041-674-3092,36.5092230532007,126.354064162454
1107,1108,중학교,남면중학교,4,35,32154,충남 태안군 남면 남면로 125,041-672-3512,36.6735909440098,126.299614564987
1108,1109,중학교,근흥중학교,3,26,32129,충남 태안군 근흥면 근흥로 690,041-673-0369,36.7163278057061,126.228900363147
1109,1110,중학교,만리포중학교,4,18,32120,충남 태안군 소원면 소근로 63-12,041-672-6537,36.7655774536506,126.193979068539
1110,1111,중학교,원이중학교,8,156,32110,충남 태안군 원북면 마산길 180,041-672-5040,36.829566648597,126.266531418621
1111,1112,고등학교,천안제일고등학교,24,461,31127,충남 천안시 동남구 버들로 71 (원성동),041-902-6900,,
1112,1113,고등학교,천안공업고등학교,45,960,31123,충남 천안시 동남구 성황5길 17 (성황동),041-558-9801,,
1113,1114,고등학교,천안중앙고등학교,39,1319,31126,충남 천안시 동남구 충절로91,041-567-7910,36.8109463879856,127.159257496482
1114,1115,고등학교,천안여자고등학교,35,976,31073,충남 천안시 동남구 삼룡3길 30(삼룡동),041-559-9300,,
1115,1116,고등학교,병천고등학교,19,421,31256,충남 천안시 동남구 병천면 충절로 1872,041-561-9671,36.7637749525908,127.312083365904
1116,1117,고등학교,성환고등학교,17,353,31008,충남 천안시 서북구 성환읍 신방로 354 ,041-588-2001,36.92389249384602,127.11540922961078
1117,1118,고등학교,목천고등학교,14,279,31231,충남 천안시 동남구 목천읍 삼방로 145,041-559-1616,36.7823282841735,127.232871107847
1118,1119,고등학교,충남예술고등학교,16,414,31044,충남 천안시 서북구 성거읍 천흥2길 42,041-555-8001,36.86832842695402,127.20428424956596
1119,1120,고등학교,천안두정고등학교,44,1400,31089,충남 천안시 서북구 두정고2길 13,041-522-7371,36.8352610134866,127.13038971355
1120,1121,고등학교,천안월봉고등학교,41,1289,31164,충남 천안시 서북구 불당 11로 51,041-622-5194,36.8043896897939,127.112044950482
1121,1122,고등학교,천안쌍용고등학교,43,1369,31179,충남 천안시 서북구 월봉7길 10,041-592-5313,36.7881968399899,127.113787036865
1122,1123,고등학교,천안신당고등학교,32,961,31083,충남 천안시 서북구 신당새터 2길 36,041-523-4822,36.8511860183946,127.159412687618
1123,1124,고등학교,천안오성고등학교,40,1290,31079,충남 천안시 서북구 과수원길 27,041-558-3702,36.8414976235564,127.14213623156
1124,1125,고등학교,천안업성고등학교,36,979,31076,충남 천안시 서북구 업성3길 65-11,041-587-7903,36.8622286273573,127.13736593739
1125,1126,고등학교,천안청수고등학교,40,1228,31194,충남 천안시 동남구 청수로 82-46,041-590-7100,36.7914032410356,127.159136368602
1126,1127,고등학교,천안불당고등학교,40,1280,31156,충남 천안시 서북구 불당29길 22,041-622-9571,36.8092601536746,127.103127153878
1127,1128,고등학교,천안고등학교,32,1061,31150,충남 천안시 동남구 봉명로 53,041-412-5000,36.8094132681005,127.13394093577
1128,1129,고등학교,천안상업고등학교,36,836,31081,충남 천안시 서북구 천일고1길 43-9(신당동),041-551-6512,,
1129,1130,고등학교,복자여자고등학교,24,612,31122,충남 천안시 동남구 복자1길 1(성황동),041-551-6001,,
1130,1131,고등학교,천안여자상업고등학교,31,698,31151,충남 천안시 동남구 천안여상로 44(봉명동 216-1),041-576-6363,,
1131,1132,고등학교,북일고등학교,35,970,31115,충남 천안시 동남구 단대로 69,041-520-8600,36.83220136854723,127.15818279792856
